order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price_eur,unit_cost_eur,line_revenue_eur,line_cost_eur,line_profit_eur
17904,6652,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
17905,6653,10,Beef Burger,Burger,2,11.5,4.6,0.0,9.2,0.0
17906,6653,17,Chocolate Cake,Dessert,1,5.0,1.7,0.0,1.7,0.0
17907,6653,1,Margherita Pizza,Pizza,2,9.5,3.2,0.0,6.4,0.0
17908,6653,16,Tiramisu,Dessert,1,5.5,1.9,0.0,1.9,0.0
17909,6654,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
17910,6654,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
17911,6654,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
17912,6654,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
17913,6655,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
17914,6655,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
17915,6656,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
17916,6656,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
17917,6657,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
17918,6657,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
17919,6657,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
17920,6657,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
17921,6658,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
17922,6659,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
17923,6659,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
17924,6659,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
17925,6659,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
17926,6660,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
17927,6660,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
17928,6660,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
17929,6660,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
17930,6661,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
17931,6662,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
17932,6662,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
17933,6663,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
17934,6663,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
17935,6663,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
17936,6664,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
17937,6664,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
17938,6665,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
17939,6665,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
17940,6665,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
17941,6666,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
17942,6666,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
17943,6667,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
17944,6668,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
17945,6668,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
17946,6668,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
17947,6669,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
17948,6669,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
17949,6669,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
17950,6669,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
17951,6670,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
17952,6670,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
17953,6671,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
17954,6671,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
17955,6671,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
17956,6672,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
17957,6672,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
17958,6672,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
17959,6672,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
17960,6673,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
17961,6674,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
17962,6674,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
17963,6674,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
17964,6674,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
17965,6675,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
17966,6675,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
17967,6676,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
17968,6677,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,0.0,4.5,0.0
17969,6678,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
17970,6678,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
17971,6679,21,Coffee,Drinks,2,2.8,0.6,0.0,1.2,0.0
17972,6679,16,Tiramisu,Dessert,1,5.5,1.9,0.0,1.9,0.0
17973,6679,1,Margherita Pizza,Pizza,1,9.5,3.2,0.0,3.2,0.0
17974,6680,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
17975,6681,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
17976,6681,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
17977,6682,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
17978,6682,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
17979,6683,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
17980,6684,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
17981,6685,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
17982,6685,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
17983,6686,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
17984,6686,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
17985,6686,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
17986,6687,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
17987,6687,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
17988,6688,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
17989,6689,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
17990,6690,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
17991,6690,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
17992,6690,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
17993,6690,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
17994,6691,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
17995,6691,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
17996,6691,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
17997,6691,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
17998,6692,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
17999,6692,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
18000,6692,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18001,6692,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18002,6693,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18003,6693,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
18004,6694,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18005,6694,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18006,6694,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
18007,6695,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18008,6695,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18009,6695,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18010,6696,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
18011,6696,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18012,6696,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18013,6696,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
18014,6697,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18015,6697,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18016,6697,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18017,6698,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18018,6698,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
18019,6698,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18020,6698,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18021,6699,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18022,6700,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18023,6700,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18024,6701,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18025,6701,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
18026,6701,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
18027,6702,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18028,6702,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18029,6703,4,Spaghetti Bolognese,Pasta,3,12.0,4.5,36.0,13.5,22.5
18030,6704,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18031,6704,12,Garlic Bread,Sides,3,4.5,1.3,13.5,3.9,9.6
18032,6705,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18033,6706,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18034,6706,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18035,6707,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18036,6708,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18037,6709,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18038,6710,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18039,6710,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18040,6710,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18041,6710,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18042,6711,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
18043,6711,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
18044,6711,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18045,6712,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18046,6712,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18047,6713,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18048,6713,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18049,6714,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
18050,6714,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
18051,6714,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18052,6715,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18053,6715,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18054,6716,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
18055,6716,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18056,6716,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18057,6717,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
18058,6717,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18059,6718,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
18060,6719,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18061,6720,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18062,6720,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18063,6721,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18064,6722,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
18065,6722,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
18066,6723,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18067,6724,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18068,6724,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18069,6724,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18070,6724,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18071,6725,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18072,6725,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18073,6725,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18074,6726,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18075,6726,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18076,6726,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18077,6726,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18078,6727,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
18079,6727,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
18080,6727,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18081,6727,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18082,6727,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18083,6728,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18084,6728,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18085,6728,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18086,6728,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18087,6729,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18088,6729,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
18089,6729,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18090,6730,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18091,6730,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
18092,6730,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
18093,6730,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
18094,6730,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18095,6731,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18096,6731,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18097,6731,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18098,6732,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18099,6733,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18100,6733,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18101,6733,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
18102,6734,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18103,6734,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
18104,6734,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18105,6735,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18106,6735,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18107,6735,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18108,6736,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18109,6736,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18110,6736,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18111,6737,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18112,6737,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18113,6738,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18114,6738,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18115,6739,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18116,6739,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
18117,6739,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18118,6739,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18119,6740,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18120,6740,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18121,6741,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
18122,6742,12,Garlic Bread,Sides,1,4.5,1.3,0.0,1.3,0.0
18123,6742,10,Beef Burger,Burger,1,11.5,4.6,0.0,4.6,0.0
18124,6742,3,Veggie Pizza,Pizza,1,10.5,3.8,0.0,3.8,0.0
18125,6742,16,Tiramisu,Dessert,1,5.5,1.9,0.0,1.9,0.0
18126,6743,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
18127,6744,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18128,6745,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18129,6745,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18130,6746,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18131,6746,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18132,6747,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18133,6747,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18134,6747,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18135,6747,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18136,6748,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18137,6748,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
18138,6749,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
18139,6749,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18140,6749,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18141,6749,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18142,6749,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18143,6750,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
18144,6750,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18145,6750,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18146,6751,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
18147,6751,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
18148,6751,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
18149,6752,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18150,6753,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18151,6753,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18152,6753,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
18153,6754,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
18154,6754,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
18155,6755,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18156,6755,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18157,6755,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18158,6756,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18159,6756,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18160,6756,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18161,6756,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18162,6757,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
18163,6757,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
18164,6757,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
18165,6758,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18166,6759,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
18167,6760,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18168,6760,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18169,6760,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
18170,6760,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18171,6761,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
18172,6761,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18173,6761,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
18174,6762,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
18175,6762,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
18176,6762,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18177,6763,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18178,6763,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
18179,6763,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
18180,6763,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18181,6764,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18182,6764,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18183,6764,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18184,6764,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
18185,6764,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18186,6765,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18187,6765,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
18188,6765,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18189,6766,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18190,6766,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18191,6766,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
18192,6766,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
18193,6767,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
18194,6767,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18195,6767,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
18196,6768,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18197,6768,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18198,6769,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18199,6770,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18200,6771,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
18201,6772,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
18202,6772,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
18203,6772,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18204,6772,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
18205,6772,22,Beer,Drinks,3,4.5,1.4,13.5,4.2,9.3
18206,6773,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18207,6773,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18208,6773,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18209,6774,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
18210,6775,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
18211,6775,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
18212,6776,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18213,6776,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18214,6777,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
18215,6777,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
18216,6778,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18217,6779,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18218,6780,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
18219,6781,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18220,6781,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
18221,6782,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
18222,6782,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
18223,6782,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
18224,6783,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
18225,6784,10,Beef Burger,Burger,3,11.5,4.6,34.5,13.8,20.7
18226,6785,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
18227,6786,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
18228,6786,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
18229,6786,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
18230,6786,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
18231,6786,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
18232,6787,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
18233,6787,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
18234,6787,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
18235,6787,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
